EnsemblGeneID,GeneID,Var1,RHC3555__Bcell__#7DEA7B,RHC3557__Bcell__#7DEA7B,RHC3562__Bcell__#7DEA7B,RHC3594__Bcell__#7DEA7B,RHC3596__Bcell__#7DEA7B,RHC3600__Bcell__#7DEA7B,RHC3602__Bcell__#7DEA7B,RHC3633__Bcell__#7DEA7B,RHC4079__Fibroblast__#FB4E09,RHL2786__Bcell__#7DEA7B
ENSG00000221348,100302239,chrX:31115793-33357558_MIR548F5_ENSG00000221348.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221355,100302124,chr17:15879873-16256970_MIR1288_ENSG00000221355.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221365,100302201,chr12:57482676-57607134_MIR1228_ENSG00000221365.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221369,100313938,chr4:148265780-148265869_MIR548G_ENSG00000221369.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221371,100302116,chr10:13628926-14504141_MIR1265_ENSG00000221371.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221390,100302178,chr1:171060017-171086959_MIR1295A_ENSG00000221390.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221393,100302140,chr7:18126571-19042039_MIR1302-6_ENSG00000221393.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221394,100302156,chr5:179224596-179334859_MIR1229_ENSG00000221394.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221400,109616985,chr10:43912697-43912888_U3_ENSG00000221400.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221410,100302226,chr19:10654570-10676713_MIR1238_ENSG00000221410.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221411,100302283,chr19:2100987-2248678_MIR1227_ENSG00000221411.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221420,677847,chr3:186499568-186524847_SNORA81_ENSG00000221420.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221421,100302265,chr19:54191734-54191821_MIR1283-1_ENSG00000221421.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221430,100302181,chr5:153369687-153825410_MIR1294_ENSG00000221430.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221436,100302159,chr5:109624933-110100857_MIR548F3_ENSG00000221436.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221442,100313895,chr7:145813452-148118090_MIR548F4_ENSG00000221442.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221445,100302246,chr2:25455844-25565459_MIR1301_ENSG00000221445.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221456,100302259,chr6:156267930-156268013_MIR1202_ENSG00000221456.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221459,100124540,chrX:47229981-47273704_SNORA11C_ENSG00000221459.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221463,100302214,chrX:117480035-117583924_MIR1277_ENSG00000221463.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221464,100302203,chr5:175792470-175843570_MIR1271_ENSG00000221464.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221466,100616252,chrX:37208527-38548169_MIR548AJ2_ENSG00000221466.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221475,100124541,chrX:51927918-51935364_SNORA11D_ENSG00000221475.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221476,100302217,chr15:78268383-78370066_MIR1827_ENSG00000221476.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221479,100302289,chr12:97825430-97958813_MIR1251_ENSG00000221479.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221491,677815,chr12:49047183-49076021_SNORA34_ENSG00000221491.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221494,100302191,chrX:83480759-83480836_MIR548I4_ENSG00000221494.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221500,594838,chr6:133135579-133138703_SNORD100_ENSG00000221500.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221502,100302219,chr2:189839045-189877472_MIR1245A_ENSG00000221502.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221510,100313829,chr7:102004318-102067123_MIR548O_ENSG00000221510.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221520,100302218,chr7:91828282-91875480_MIR1285-1_ENSG00000221520.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221525,100302157,chr14:101509313-101509399_MIR1185-1_ENSG00000221525.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221533,100302111,chrX:154064062-154288578_MIR1184-1_ENSG00000221533.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221537,100313830,chr14:64319682-64805317_MIR548H1_ENSG00000221537.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221539,692212,chr1:28879596-28909495_SNORD99_ENSG00000221539.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221540,100302256,chr17:19240866-19290553_MIR1180_ENSG00000221540.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221545,100313835,chr1:167885966-168045081_MIR1255B2_ENSG00000221545.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221548,100302205,chr19:54261485-54261572_MIR1283-2_ENSG00000221548.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221552,100302284,chr5:154065335-154065421_MIR1303_ENSG00000221552.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221563,100302177,chr4:67142541-67142646_MIR1269A_ENSG00000221563.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221585,100302232,chr3:47844398-47891685_MIR1226_ENSG00000221585.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221586,100302228,chr11:89984399-90648220_MIR1261_ENSG00000221586.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221594,100302192,chr10:55562530-57387702_MIR548F1_ENSG00000221594.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221598,100302149,chr22:45586218-45636650_MIR1249_ENSG00000221598.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221603,100422977,chrX:154686575-154688276_MIR1184-3_ENSG00000221603.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221604,100302220,chr12:50569570-50677329_MIR1293_ENSG00000221604.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221614,100302209,chr14:101510534-101510620_MIR1185-2_ENSG00000221614.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221616,100313884,chr8:26906369-26906480_MIR548H4_ENSG00000221616.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221628,100302130,chr2:208104373-208490652_MIR1302-4_ENSG00000221628.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221630,100302235,chr15:89151337-89151428_MIR1179_ENSG00000221630.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221634,100302121,chr15:86302553-86338261_MIR1276_ENSG00000221634.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221641,100302233,chr15:22513228-22513280_MIR1268A_ENSG00000221641.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221643,677843,chr1:203595688-203713209_SNORA77_ENSG00000221643.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221649,100302160,chr15:34671268-34880704_MIR1233-1_ENSG00000221649.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221650,100302286,chr13:107820882-108519083_MIR1267_ENSG00000221650.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221656,100188847,chr16:2089815-2185899_MIR1225_ENSG00000221656.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221662,100302276,chr1:19166092-19283180_MIR1290_ENSG00000221662.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221669,100302152,chr7:34968487-35077883_MIR548N_ENSG00000221669.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221676,100151684,chr9:137029560-137029686_RNU6ATAC_ENSG00000221676.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221680,100302163,chr1:193091146-193223031_MIR1278_ENSG00000221680.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221697,100302123,chr6:33967748-33967828_MIR1275_ENSG00000221697.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221698,100302287,chr17:13399005-13505244_MIR548H3_ENSG00000221698.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221703,100313774,chr11:7255996-7256068_MIR302E_ENSG00000221703.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221705,101340250,chrX:51804922-51812368_SNORA11E_ENSG00000221705.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221710,100302153,chrX:113818550-114144624_MIR1298_ENSG00000221710.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221716,677799,chrX:54834031-54842445_SNORA11_ENSG00000221716.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221719,109616997,chr16:2846408-2846533_SNORA3_ENSG00000221719.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221737,100302204,chr3:125493556-125516796_MIR548I1_ENSG00000221737.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221739,100302211,chr17:46210801-46507637_MIR1203_ENSG00000221739.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221740,692210,chr7:22893796-22901021_SNORD93_ENSG00000221740.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221745,100302250,chr14:101491900-101491988_MIR1197_ENSG00000221745.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221754,100302236,chr14:77731825-77737655_MIR1260A_ENSG00000221754.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221760,100313914,chr22:26921457-26992681_MIR548J_ENSG00000221760.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221763,100302125,chr20:34020826-34042568_MIR1289-1_ENSG00000221763.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221768,100302147,chr9:129293193-129293270_AL356309.1_ENSG00000221768.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221771,100302161,chr8:128806778-129113499_MIR1205_ENSG00000221771.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221782,100313771,chr2:212240445-213403565_MIR548F2_ENSG00000221782.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221783,100302122,chr7:21467651-21554440_MIR1183_ENSG00000221783.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221788,100302136,chr12:79257772-79897176_MIR1252_ENSG00000221788.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221792,100302254,chr15:44019115-44095241_MIR1282_ENSG00000221792.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221801,100313773,chr16:11343475-11445619_MIR548H2_ENSG00000221801.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221803,692091,chr19:48248778-48272097_SNORD23_ENSG00000221803.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221808,100302155,chr1:21132962-21503377_MIR1256_ENSG00000221808.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221813,135946,chr7:143701021-143702068_OR6B1_ENSG00000221813.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221817,101929145,chr10:75196185-75385711_RP11-137L10.6_ENSG00000221817.5,0,0,0,0,0,0,0,0,0,0
ENSG00000221818,64641,chr8:25699245-25902913_EBF2_ENSG00000221818.4,0,0,0,0,0,0,1.66889,0,0,0
ENSG00000221819,750,chr16:90071272-90114181_C16orf3_ENSG00000221819.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221821,441150,chr6:42858004-42858554_C6orf226_ENSG00000221821.2,0,0,161.865,0,0,0,0,0,0,31.5746
ENSG00000221823,5534,chr2:68350067-68488362_PPP3R1_ENSG00000221823.6,0,0,0.66064,0,0,0,0,0,0,45.8791
ENSG00000221826,5671,chr19:43225789-43244721_PSG3_ENSG00000221826.5,0,0,0,0,0,0,0,0,0,0
ENSG00000221829,2189,chr9:35073831-35080013_FANCG_ENSG00000221829.5,0,0,0,0,0,0,0,0,0,0
ENSG00000221836,393046,chr7:143747460-143748473_OR2A5_ENSG00000221836.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221837,386676,chr21:45917774-46131495_KRTAP10-9_ENSG00000221837.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221838,9179,chr7:99690350-99726118_AP4M1_ENSG00000221838.5,0,0,0,0,0,0,0,0,0,0
ENSG00000221840,81318,chr11:51411377-51412448_OR4A5_ENSG00000221840.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221843,84226,chr2:27799388-27805588_C2orf16_ENSG00000221843.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221852,83895,chr17:39182277-39183454_KRTAP1-5_ENSG00000221852.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221855,259287,chr7:143078172-143220542_TAS2R41_ENSG00000221855.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221858,346525,chr7:143792140-143793186_OR2A12_ENSG00000221858.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221859,353333,chr21:45917774-46131495_KRTAP10-10_ENSG00000221859.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221864,353323,chr21:45917774-46131495_KRTAP12-2_ENSG00000221864.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221866,91584,chr7:131808090-132333447_PLXNA4_ENSG00000221866.5,0,0,0,0,0,0,0,0,0,0
ENSG00000221867,4102,chrX:151934651-151938240_MAGEA3_ENSG00000221867.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221869,1052,chr8:48649470-48651648_CEBPD_ENSG00000221869.4,0,4.70834,0,0,0,15.8032,0,0,334.551,0
ENSG00000221874,100529240,chr19:53430387-53541151_ZNF321P_ENSG00000221874.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221878,5676,chr19:43428285-43441330_PSG7_ENSG00000221878.6,0,0,0,0,0,0,0,0,0,0
ENSG00000221880,81850,chr17:39190141-39191107_KRTAP1-3_ENSG00000221880.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221882,4995,chr17:3181192-3290132_OR3A2_ENSG00000221882.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221886,63920,chr5:159820154-159827104_C5orf54_ENSG00000221886.3,0,0,0,0,0,0,0,0,0,0
ENSG00000221887,284293,chr18:61616534-61672278_HMSD_ENSG00000221887.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221888,26188,chr1:247920675-247921982_OR1C1_ENSG00000221888.2,0,0,0,0,0,0.708802,0,0,0,0
ENSG00000221890,23467,chr22:39214456-39239987_NPTXR_ENSG00000221890.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221900,285877,chr7:53103348-53104617_POM121L12_ENSG00000221900.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221909,221786,chr7:99143930-99208439_FAM200A_ENSG00000221909.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221910,135948,chr7:143632258-143633372_OR2F2_ENSG00000221910.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221914,5520,chr8:26149006-26230196_PPP2R2A_ENSG00000221914.4,1.3246,35.5305,0,1.69385,175.858,37.2924,0,8.63809,0,36.1151
ENSG00000221916,55150,chr19:49617580-49622397_C19orf73_ENSG00000221916.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221923,400713,chr19:52873169-52889048_ZNF880_ENSG00000221923.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221926,10626,chr17:15468796-15587625_TRIM16_ENSG00000221926.7,0,0,0,0.261378,2.97627,0,0,0,0,0
ENSG00000221931,390260,chr11:123624195-123625253_OR6X1_ENSG00000221931.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221933,392138,chr7:143771274-143772288_OR2A25_ENSG00000221933.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221937,259286,chr7:142919129-142920162_TAS2R40_ENSG00000221937.3,0,0,0,0,0,0,0,0,0,0
ENSG00000221938,135941,chr7:143826150-143827162_OR2A14_ENSG00000221938.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221944,200765,chr2:233412778-233547491_TIGD1_ENSG00000221944.3,0,33.571,0,0,0,0,0,0,0,0
ENSG00000221946,53822,chr19:35615416-35645204_FXYD7_ENSG00000221946.3,0,0,0,0,0,0,0,0,0,0
ENSG00000221947,389668,chr8:71581599-71702606_XKR9_ENSG00000221947.3,0,0.428007,0,0,0,0,0,0,0,0
ENSG00000221953,388759,chr1:247273461-247275719_C1orf229_ENSG00000221953.2,0,19.6,0.812013,3.03275,1.50772,35.5684,7.66437,2.57543,0.726076,0
ENSG00000221954,283093,chr11:50003008-50004071_OR4C12_ENSG00000221954.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221955,84561,chr3:124801479-125094198_SLC12A8_ENSG00000221955.6,0,0,0,0,0,0,0,0,0,0
ENSG00000221957,3809,chr19:55235968-55378662_KIR2DS4_ENSG00000221957.4,0,0,0,0,0,0,0,0,0,0
ENSG00000221962,645843,chr3:151961616-152214602_TMEM14E_ENSG00000221962.3,0,0,0,0,0,0,0,0,0,0
ENSG00000221963,80830,chr22:36044441-36064456_APOL6_ENSG00000221963.5,7.968,0,0,0,11.29,6.85723,0.828412,0,2.36945,0
ENSG00000221968,3995,chr11:61640990-61659523_FADS3_ENSG00000221968.4,0,0,0,0,0,0,0.717904,0,0,0
ENSG00000221970,346528,chr7:143883175-144077725_OR2A1_ENSG00000221970.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221977,26686,chr14:22133296-22134238_OR4E2_ENSG00000221977.1,0,0,0,0,0,0,0,0,0,0
ENSG00000221978,81669,chr1:1321090-1334708_CCNL2_ENSG00000221978.7,0,129.519,0,0,0.603255,0,0,0,0,0
ENSG00000221983,7311,chr19:18682539-18731849_UBA52_ENSG00000221983.3,619.921,183.456,770.109,547.06,233.639,908.993,299.471,979.783,727.286,333.427
ENSG00000221986,343263,chr1:109834986-109849663_MYBPHL_ENSG00000221986.2,0,0,0,0,0,0,11.8962,0,0,0
ENSG00000221988,9374,chr6:32116135-32145873_PPT2_ENSG00000221988.8,0,3.42261,0,0,0,0,0,0,0,0
ENSG00000221989,442361,chr7:143806606-143807657_OR2A2_ENSG00000221989.2,0,0,0,0,0,0,0,0,0,0
ENSG00000221994,57232,chrX:47696300-47931025_ZNF630_ENSG00000221994.6,0,0,0,0,0,0,0,0,0,0
ENSG00000221995,9220,chr17:27400527-27507430_TIAF1_ENSG00000221995.4,0,0,37.4192,0,0,0,0,0,0,0
ENSG00000221996,143496,chr11:4388492-4389616_OR52B4_ENSG00000221996.2,0,0,0,0,0,0,0,0,0,0
ENSG00000222001,101928881,chr2:233562008-233880595_AC106876.2_ENSG00000222001.2,0,0,0,0,0,0,0,0,0,0
ENSG00000222004,285941,chr7:26677489-26686889_C7orf71_ENSG00000222004.3,0,0,0,0,0,0,0,0,0,0
ENSG00000222005,388948,chr2:47043806-47086146_AC016722.1_ENSG00000222005.4,0,0,0,0,0,0,0,0,0,0
ENSG00000222009,149478,chr1:45274153-45281257_BTBD19_ENSG00000222009.4,0,0,0,0,0,0,0,0,0,0
ENSG00000222011,222234,chr7:102389417-102449672_FAM185A_ENSG00000222011.4,0,0,0,0,0,0,0,0,0,0
ENSG00000222012,105375614,chr7:157331749-158380480_AC005481.5_ENSG00000222012.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222014,84084,chr2:130724164-130740311_RAB6C_ENSG00000222014.4,0,0,0,0,0,0,1.21636,0,0,0
ENSG00000222018,101928147,chr21:35747778-35780164_AP000322.54_ENSG00000222018.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222019,100130015,chr16:90071272-90114181_URAHP_ENSG00000222019.3,0,0,0,0,0,0,0,0,0,0
ENSG00000222020,101928111,chr2:239969863-240324058_AC062017.1_ENSG00000222020.2,0,0,0,0,0,0,0,0,0,0
ENSG00000222028,122706,chr14:23511375-23513269_PSMB11_ENSG00000222028.2,0,0,0,0,0,0,0,0,0,0
ENSG00000222030,101927285,chr2:59444842-60327335_AC007131.1_ENSG00000222030.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222033,440925,chr2:171568960-171571077_AC007405.2_ENSG00000222033.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222036,641455,chr14:19553364-19590078_POTEG_ENSG00000222036.3,0,0,0,0,0,0.518759,0,0,0,0
ENSG00000222038,653781,chr2:131369053-131415664_POTEJ_ENSG00000222038.3,0,0,0,0,0,0,0,0,0,0
ENSG00000222041,112597,chr2:87754886-87906324_LINC00152_ENSG00000222041.6,0,20.3698,0,70.5583,120.187,56.2486,0,0,9.18496,855.263
ENSG00000222046,149069,chr1:32674694-32697205_DCDC2B_ENSG00000222046.2,0,0,0,0,0,0,0,0,0,0
ENSG00000222047,414236,chr10:75668934-75682535_C10orf55_ENSG00000222047.4,0,0,0,0,0,0,0,0,0,0
ENSG00000222071,100302129,chr10:21781586-21786191_MIR1915_ENSG00000222071.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222246,100302126,chr2:232756951-232757008_MIR1471_ENSG00000222246.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222321,100302144,chrX:113818550-114144624_MIR1912_ENSG00000222321.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222370,677818,chr1:220321634-220445796_SNORA36B_ENSG00000222370.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222489,109616976,chr14:20779526-20801471_SNORA79_ENSG00000222489.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222532,100302115,chrX:63005881-63005967_MIR1468_ENSG00000222532.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222715,100302222,chrX:113818550-114144624_MIR1911_ENSG00000222715.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222831,100302139,chr1:235824340-236046940_MIR1537_ENSG00000222831.1,0,0,0,0,0,0,0,0,0,0
ENSG00000222958,100302141,chr6:166822851-167370679_MIR1913_ENSG00000222958.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223109,100302119,chr16:69598996-69738569_MIR1538_ENSG00000223109.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223224,692111,chr16:71762912-71843104_SNORD71_ENSG00000223224.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223351,100874221,chr3:21459914-22414812_ZNF385D-AS2_ENSG00000223351.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223358,339926,chr3:184880658-184999778_EHHADH-AS1_ENSG00000223358.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223387,105374219,chr3:172278677-172313397_RP11-408H1.3_ENSG00000223387.2,0,0,0,0,0,0,0,0,17.9235,0
ENSG00000223392,100874194,chr13:96085857-96296957_CLDN10-AS1_ENSG00000223392.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223403,100507257,chr14:101536247-101539274_MEG9_ENSG00000223403.3,0,0,0,0,0,0,0,0,0,0
ENSG00000223417,399939,chr11:89644278-89654935_TRIM49D1_ENSG00000223417.4,0,0,0,0,0,0,0,0,0,0
ENSG00000223442,101927761,chr5:131877135-131999964_AC004041.2_ENSG00000223442.1,0,0,0,0,0,0,0,0,8.32856,0
ENSG00000223458,104326189,chr13:76445186-76457947_RP11-332E3.2_ENSG00000223458.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223478,100506100,chr9:131486723-131534693_RP11-545E17.3_ENSG00000223478.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223482,728190,chr10:88963631-89102369_NUTM2A-AS1_ENSG00000223482.3,0,0,27.3298,0,0,0,0,0,0,0
ENSG00000223496,118460,chr16:70284133-70285833_EXOSC6_ENSG00000223496.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223501,6293,chr6:33217310-33244287_VPS52_ENSG00000223501.4,0,0,12.9366,0,0,0,0,0,0,0
ENSG00000223502,102724719,chr10:52750944-54073888_RP11-96B5.3_ENSG00000223502.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223504,102723883,chr6:68765242-68770394_RP11-542F9.1_ENSG00000223504.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223510,146822,chr17:14138989-14140179_CDRT15_ENSG00000223510.2,0,0,0,0,0,0,0,0,0,0
ENSG00000223534,106480429,chr6:32627243-32636160_HLA-DQB1-AS1_ENSG00000223534.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223547,284391,chr19:12175513-12192380_ZNF844_ENSG00000223547.5,0,0,0,0,0,0.756904,0,0,0,0
ENSG00000223561,646588,chr7:25632970-25790614_AC003090.1_ENSG00000223561.2,0,0,0,0,0,0,0,0,0,0
ENSG00000223569,100288520,chr4:9236110-9237700_USP17L15_ENSG00000223569.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223572,548596,chr15:43885251-44010458_CKMT1A_ENSG00000223572.5,0,0,0,0,12.5335,0,0,0,0,0
ENSG00000223581,105376386,chr10:7139113-7139637_RP11-393K12.2_ENSG00000223581.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223591,389857,chrX:51453886-51455227_CENPVP1_ENSG00000223591.4,0,0,0,0,0,0,0,0,0,0
ENSG00000223597,105374644,chr5:7373229-7379903_CTD-2296D1.5_ENSG00000223597.2,0,0,0,0,0,0,0,0,0,0
ENSG00000223601,340900,chr10:22497742-22498950_EBLN1_ENSG00000223601.2,0,0,0,0,0,0,0,0,0,0
ENSG00000223609,3045,chr11:5253907-5256600_HBD_ENSG00000223609.3,0,0,0,22.9096,0,0,0,0,0,0
ENSG00000223611,170067,chrX:24328978-24331432_SUPT20HL2_ENSG00000223611.4,0,0,0,0,0,0,0,0,0,0
ENSG00000223614,730291,chr7:63667580-63680031_RP11-468B6.1_ENSG00000223614.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223626,104266956,chr13:112976880-112985539_LINC01044_ENSG00000223626.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223629,449491,chr8:6808247-6809121_DEFA8P_ENSG00000223629.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223637,159125,chrY:23556876-23563471_RBMY2EP_ENSG00000223637.3,0,0,0,0,0,0,0,0,0,0
ENSG00000223638,342931,chr19:56270379-56274541_RFPL4A_ENSG00000223638.3,0,0,0,0,0,0,0,0,0,0
ENSG00000223646,101928012,chr7:112262432-112348135_AC002463.3_ENSG00000223646.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223647,105374449,chr2:32018891-32029049_AL133249.1_ENSG00000223647.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223658,728819,chr2:43864411-43995126_AC011242.6_ENSG00000223658.5,0,0,0,0,0,0,0,0,0,0
ENSG00000223662,100874190,chr21:15857548-16031142_SAMSN1-AS1_ENSG00000223662.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223685,100874188,chr13:38624953-38717369_LINC00571_ENSG00000223685.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223692,100862692,chr21:47878811-47989926_DIP2A-IT1_ENSG00000223692.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223701,100652739,chr6:150139933-150244257_RAET1E-AS1_ENSG00000223701.3,0,0,0,0,0,0,0,0,0,0
ENSG00000223705,155400,chr7:74988447-75115548_NSUN5P1_ENSG00000223705.5,0,71.362,0,18.4714,57.151,6.60055,0,0,0,0
ENSG00000223714,105373185,chrX:41134991-41136031_RP5-1172N10.2_ENSG00000223714.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223729,105376310,chr9:137185776-137187243_RP11-145E17.2_ENSG00000223729.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223731,100130302,chrX:24380877-24383541_SUPT20HL1_ENSG00000223731.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223760,285103,chr2:130887193-130902707_MED15P9_ENSG00000223760.4,0,0,0,0,0,0,0.385041,0,0,0
ENSG00000223764,100130417,chr1:852244-856396_RP11-54O7.3_ENSG00000223764.2,0,0,0,0,0,0,0,0,0,0
ENSG00000223768,642852,chr21:46713199-46717269_LINC00205_ENSG00000223768.1,0,0,0,0,0,0,0,0,0,0
ENSG00000223770,101927356,chr7:81575759-82073114_MIR1255B1_ENSG00000223770.1,0,0,0,0,0,0,0,0,0,0
